symbol,date,headline,summary,url
AMZN,1735066498,"AI will be viewed as a 'national asset' for the US under Trump, says one trade group CEO","The tech industry is bracing for changes as President-elect Donald Trump returns to the White House in 2025. Chamber of Progress CEO and founder Adam Kovacevic joins Brad Smith and Josh Lipton on Market Domination Overtime to discuss his tech industry outlook. ""One of the, I think, good pieces of news is that President-elect Trump has appointed a number of people from the tech world, venture capitalists, people with tech experience to prominent positions,"" Kovacevic says, noting that this is a ""good sign"" for the industry. He adds that Trump's second term will likely lead to a shift in the US government's attitude toward AI. The Biden administration's ""main approach to artificial intelligence was to say, 'This is an area where we ought to tread carefully, put up guardrails, and focus on safety,'"" Kovacevic says. ""What I think you are going to see with Trump is a pivot from safety to really [seeing] AI as an economic asset for the United States, a national asset for the United States, where we should go out and beat other countries, particularly China in AI."" Watch the video above to hear more about the expected tech landscape in 2025, including the possible TikTok ban, Big Tech execs courting Trump, Musk's role in the US government, and more. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=1b73c475cb6fef7bfa6029958a47690e4906aa1118be6cf57fa6c78ea69d349f
AMZN,1735061149,Is Amazon Stock A Buy After Late 2024 Rally?,"Amazon stock had an up-and-down 2024 but is on pace to close with a strong final three months.  Amazon stock is ahead 48% so far this year, with the e-commerce and cloud computing company posting a 20% rally since the start of October.  The rally has been powered by investor optimism about both Amazon's e-commerce and cloud-computing operations.",https://finnhub.io/api/news?id=722cea31d208f969d5319a8c9370d21f3becd31a58ad9b0fee8701329748fd1f
AMZN,1733088180,"What’s new on Max, Netflix and other streamers in December — and which subscriptions to keep and which to pause","‘Squid Game’ is back, plus ‘Star Wars: Skeleton Crew’ and a ‘Dexter’ prequel highlight a slow month. Plus, here are the best series of the year, and recommendations for best escapist shows.",https://finnhub.io/api/news?id=482a194f92f196e915a9fc98f3470f90eba9521faa123fa621fb25d58c066f4e
AMZN,1735058974,US is a 'value-oriented consumer society': JLL Americas Pres.,"It's the final shopping day before Christmas, and new JLL data shows consumers are expected to spend approximately $1,449 on holiday gifts this year. JLL Americas President of Retail Naveen Jaggi joins Catalysts to analyze what this statistic reveals about consumer behavior and the broader retail sector. Jaggi emphasizes the remarkable resilience of US consumer spending. ""I think it really says a lot about the fact that, at the end of the day, this consumer economy keeps finding ways to engage with the consumer,"" he observes. However, Jaggi points out a shift in shopping patterns: ""We have become a value-oriented consumer society."" Retailers like Ross (ROST), Walmart (WMT), and Target (TGT) are experiencing consistent foot traffic as shoppers seek bargains. This value-hunting extends online, with Jaggi noting that ""the US consumer continues to find ways to find the best bang for the dollar."" Looking ahead to 2025, Jaggi expresses optimism about the department store sector. He views Nordstrom's (JWN) announcement to go private as ""great news,"" describing the retailer as ""the gold standard"" and suggesting the move will enable better focus on long-term growth strategies. ""Retail requires a long-term mindset,"" he tells Yahoo Finance. ""It does not require a quarter-to-quarter mindset only."" To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Angel Smith",https://finnhub.io/api/news?id=3a3a7c00828c2dcd1230300125c2890d8440c335e4bdbc642ac24d287632ed0d
AMZN,1735055406,British Airways Parent Targets Advanced Wi-Fi Options with Musk's Starlink and Amazon's Kuiper,"IAG, the parent of British Airways, is weighing options with multiple providers, including Amazon.com Inc’s (NASDAQ:AMZN) Project Kuiper and Elon Musk’s Starlink to equip its fleet with Wi-Fi service, Bloomberg cites from an interview with IAG’s head of innovation, Annalisa Gigante. According to the report, Gigante acknowledged working with Starlink and Amazon’s Kuiper towards something likely for 2025. Also Read: Amazon’s Project Kuiper In Talks With Taiwan For Satellite Partnership According t",https://finnhub.io/api/news?id=5bf6fa7a0eef50c4848f4e331944c21f073467c189507e09e8b2abdf5dd2c859
AMZN,1735050900,5 Momentum Stocks Investors Can Add to Boost Portfolio Returns in 2025,"We have shortlisted five stocks, CVNA, DDOG, FTNT, AMZN and IDCC, which look promising based on their favorable Zacks Rank and Momentum score for investment consideration.",https://finnhub.io/api/news?id=cc42079470fe3e423d4e71245fa750057a576dc6e3ea7709cf45f8c89769ff75
AMZN,1735050780,"Google's Quantum Chip, Willow",The new Willow chip performed a computation in under five minutes that would take a supercomputer 10 septillion years.,https://finnhub.io/api/news?id=ef3e750480947ac4989c0a607fb3ecd47817a9007a81498e590bffafa04c074a
AMZN,1735049135,"Universal Music Group, Amazon Music announce expanded global relationship","Universal Music Group (UMGNF) and Amazon Music (AMZN) announced an expanded global relationship that will “enable further innovation, exclusive content with UMG artists, and advancement of artist-centric principles including increased fraud protection.” The companies said: “This reflects the two companies’ shared commitment to advancing and safeguarding human artistry, while ensuring UMG’s artists achieve their commercial potential through the service’s continued product enhancements and exclusi",https://finnhub.io/api/news?id=6a08149a7ebadc07e747e6d58d51c21a4a22c3954173cb855c6eb2293814ac0e
AMZN,1735046100,"Walmart, Goldman Sachs share gains contribute to Dow's nearly 400-point climb","Walmart, Goldman Sachs share gains contribute to Dow's nearly 400-point climb",https://finnhub.io/api/news?id=6578d1c577ec5de42afa7fe2f46659bafeb53818486a7344821f3dae0c583933
AMZN,1735045957,Stock Market Today: Dow Jones Rises As Santa Claus Rally Revs Up; This Stock Warren Buffett Is Selling Hits New High,Stock Market Today: Dow Jones Rises As Santa Claus Rally Revs Up; This Stock Warren Buffett Is Selling Hits New High,https://finnhub.io/api/news?id=1a443d08405efb30027df5c35f40de915e707f084d7a158711e8523dc6953157
AMZN,1735045284,Nvidia Remains the Linchpin of AI Chips and Supercomputers,"Amid Big Tech supercomputer projects, Nvidia is well-positioned for continued growth",https://finnhub.io/api/news?id=9be9c025acbcb32ca79e42f0b9c64b6d18ca39a8cdbada97fe203f39d4a56f96
AMZN,1735045200,5 Retail Stocks to Buy for 2025 as Personal Spending Continues to Soar,"Retail stocks like FIVE, AMZN, DECK, GAP and BROS are poised to do well given the robust consumer spending.",https://finnhub.io/api/news?id=ff88a327b773444a640347ac359dd885509546310d877ad4042a7308f2f9f585
AMZN,1735043400,Cathie Wood Goes Bargain Hunting: 3 Stocks She Just Bought,"The aggressive growth fund investor has slowed her shopper this holiday season, but she still made time to build up some of her existing positions.",https://finnhub.io/api/news?id=a95edc99cbd8769b15a744f07793df16e03dc200163ced10f6026b322fbb53d0
AMZN,1735042800,"Zacks Market Edge Highlights: Alphabet, Meta Platforms and Amazon.com","Alphabet, Meta Platforms and Amazon.com are part of the Zacks Market Edge article.",https://finnhub.io/api/news?id=9f91e21baad830860518e9c5ad3b24604eafbe27dad4b9601abddee50af13c70
AMZN,1735042440,"Walmart, Amazon.com Inc. share gains lead Dow's nearly 275-point jump","Walmart, Amazon.com Inc. share gains lead Dow's nearly 275-point jump",https://finnhub.io/api/news?id=d4fea18ca962a8a2bb9ba686d0f11d460c8d867068b190a14f49f51bf58f0f83
AMZN,1735042007,Market Chatter: Amazon.com's Project Kuiper Being Considered by British Airways Owner IAG for Satellite-Powered Wi-Fi,Amazon.com's (AMZN) Project Kuiper is being considered as another option by British Airways owner IA,https://finnhub.io/api/news?id=5414df0961f274a931675963ffbc8f57afa330d144e5287e3dd1f53867a5796d
AMZN,1735041623,"Is There An Opportunity With Amazon.com, Inc.'s (NASDAQ:AMZN) 29% Undervaluation?","Key Insights Using the 2 Stage Free Cash Flow to Equity, Amazon.com fair value estimate is US$315 Amazon.com's US$225...",https://finnhub.io/api/news?id=647589aa25c8956e88224b1f718495f5fcabc719ec84d8f966666479ec7fa5e0
AMZN,1735040160,Amazon CEO Andy Jassy: An ‘embarrassing’ amount of your success in your 20s depends on your attitude,"But aspirational workers need to follow through on a can-do attitude with action, Jassy added.",https://finnhub.io/api/news?id=4445f0160da4dfa278afbd4761e5b601d6d9e1ad26e15ac0a5acd903018fb402
AMZN,1735038047,Nvidia dominated 2024 big-time. Next year? Plenty of challenges.,"Nvidia dominated 2024, and 2025 is looking just as good. But there's turbulence on the horizon.",https://finnhub.io/api/news?id=0085398ccea7067f72a5152dbcd68bb7486a80d65d6400152a51f4bfcf8f0b66
AMZN,1735037228,Analyst Explains ‘Three Pillars’ For Amazon.com (AMZN)’s Future Stock Price Growth,"We recently published a list of Top 10 AI Stocks to Watch Right Now. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against other top AI stocks to watch right now. Tom Hancock, GMO U.S. quality ETF portfolio manager, said in a latest program on CNBC that […]",https://finnhub.io/api/news?id=b846cac71ed873e413148553b4558b0a9cc390d3ffc3c7ecb447b270b2b2f329
AMZN,1735036920,This May Be the Cheapest E-Commerce Play on Earth. Shares Could Rise 50% in 2025.,This May Be the Cheapest E-Commerce Play on Earth. Shares Could Rise 50% in 2025.,https://finnhub.io/api/news?id=661e5dd5cc39f4fa8203054726cd331739e9e3cfa815628540a03eaf19af364f
AMZN,1735036380,"Dow's 163-point rally highlighted by gains for Walmart, Amazon.com Inc. shares","Dow's 163-point rally highlighted by gains for Walmart, Amazon.com Inc. shares",https://finnhub.io/api/news?id=6350073118d57c675a044cdcb4a02b17c6c53daf9999a8bfa97b6af6f1e2b608
AMZN,1735033980,"AMD and Nvidia Back Musk’s xAI. What It Means for Microsoft, Google, and Amazon.","AMD and Nvidia Back Musk’s xAI. What It Means for Microsoft, Google, and Amazon.",https://finnhub.io/api/news?id=91964cbb344b0eb63d0ca64bb5f84b71a83e66b9e8d10b680133b7966e5f4b05
AMZN,1735032600,Amazon asks Chinese sellers not to offer cheaper prices on Temu,"Amazon.com has asked some Chinese cross-border merchants to stop offering goods at a cheaper price on rival platform Temu, according to several sellers, amid intensifying competition from the aggressive budget retailer owned by mainland e-commerce giant PDD Holdings. The local office of US-based Amazon recently informed the managers of some top-selling Chinese brands that they should not list identical items at a lower price on Temu, merchants said. It comes after the US retailer started trackin",https://finnhub.io/api/news?id=df2cf33872d191b31196ad5af900841bac4e2bccb0414c6c69009d28a206cd4f
AMZN,1735030800,UTF: The Decline Sent Distribution To Around 8% Creating A Better Opportunity,UTF has established a multi-decade track record of generating income for its shareholders. Read why UTF CEF is a strong investment opportunity.,https://finnhub.io/api/news?id=a496688739d7c12e18754240e539e3732b8e0277c8cafbc4e0d354b9316010cc
AMZN,1735029300,1 REIT To Sell And 1 Strong Buy,NNN REIT and Netstreit have recently underperformed their close peers like Agree Realty. Learn more about NTST and NNN stocks and their ratings.,https://finnhub.io/api/news?id=2b4668a171bcf3e4e4a5af9cd1bdc5dfda63b5d4a356c8fce532f2b0c9685030
AMZN,1735016438,Marathon Petroleum: Low Valuation And MPLX Ownership Make It A Buy,Marathon Petroleum has a potential crack spread improvement and favorable sentiment. See why MPC stock is a Buy.,https://finnhub.io/api/news?id=27ff3ceb2672ab916c7da30ecc15baf6613275c22e54f5dec55fb75a9001f922
AMZN,1735013614,AMD: Well-Positioned To Capitalize On New AI Paradigm,Advanced Micro Devices has a strong product pipeline and a growing ecosystem similar to CUDA. See why AMD stock is a Buy.,https://finnhub.io/api/news?id=0969585810ffb6e8f003487708890a3b2fe5f8fc8a9050d2eb3f7aede393d0c4
AMZN,1734993561,Netflix's Christmas Day NFL game is big step for streamers in sports: Expert,"Netflix (NFLX) is set to distribute NFL games on Christmas Day, Dec. 25, as part of the streaming giant's push into live programming and sports. Telluride Legal Strategies founder Rob Rosenberg joins Asking for a Trend with Josh Lipton to discuss what to expect from the company's Christmas Day NFL coverage. Rosenberg says he doesn't expect the tech issues that happened with Netflix's Jake Paul and Mike Tyson fight. ""Streaming is a complex process ... [and] sometimes when demand is huge, it overpowers the system, it overwhelms it. You've got delays, and problems arise. But I would not bet against Netflix. I think that the timing of the Jake Paul-Mike Tyson fight was a great test case for Christmas Day."" ""The best way to get good at streaming at scale is to just do it. There were some hiccups in the fight last month, but I think that they're going to nail it on Christmas Day with these games,"" he adds. ""Up until now, there's been fewer horses in the race [to air sports content], now, with the streamers getting into it,"" Rosenberg says, adding, ""I think that as they develop this expertise where they can deliver these games in a premium experience that people have come to expect from their football, I think that we're going to see more and more competition for these rights as they become available. Watch the video above to learn more about how streamers like Amazon's (AMZN) Prime Video, Comcast's (CMCSA) Peacock, and Disney (DIS) are joining Netflix in its push to host sports content. To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=16dd4aa820bdd9c806048983ba5b68cd3f5b2d4c5c524fda62047de2186abd13
AMZN,1734993000,Amazon Has Officially Entered the Car Dealer Business,"Then, Motley Fool analyst Jim Gillies and host Ricky Mulvey look at Aercap, an airline leasing company that sees debt as a ""raw material.""  To catch full episodes of all The Motley Fool's free podcasts, check out our podcast center.",https://finnhub.io/api/news?id=21f31b7ed3a7a72ac447a31691268461d1907300102a2056bc1d072a7d7e3578
AMZN,1734992154,"Wal-Mart de Mexico: The Doubts Are Over, Time For A Comeback","Wal-mart de Mexico has underperformed, delivering a -27.58% return compared to the Mexican market. Read why I rate WMMVY stock a Buy now.",https://finnhub.io/api/news?id=fac7fc9ad2660ec668cf0f4294ebca56c09af25a12ed4cdf36a7eed421e04e00
AMZN,1734990960,"Retail investors are 'optimistic,' but 'realistic' going into 2025","Retail investors are feeling bullish about the market (^DJI, ^IXIC, ^GSPC) in 2025, eToro's fourth quarter Retail Investor Beat shows. eToro investment analyst Bret Kenwell joins Josh Lipton and Seana Smith on Market Domination to discuss how retail investors are thinking about the market headed into the new year. Kenwell says retail investors are ""optimistic"" but ""realistic"" for the new year. ""They're looking to gain more exposure to crypto in 2025. They're looking to gain more exposure to equities in 2025. But they're also looking to raise some cash here,"" he says, later adding: ""I think they're being prudent, but also, you know, keeping one foot in at least is so they keep getting taking advantage of, you know, more gains to come in 2025 if that is the case."" The analyst reports that the survey found retail investors to prefer the financials sector and big-cap tech, including Magnificent Seven names and other artificial intelligence (AI) plays. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=c3b459599b84c2e2d0d7300fe26d2a6eb1f8607c3c353cbc2736fce05ad0a7d9
AMZN,1734990098,"""Real-world AI"" is the next phase of this tech: Portfolio mgr.","Nightview Capital portfolio manager Dan Crowley discusses the transformative potential of artificial intelligence (AI) in 2025 on Market Domination Overtime. ""We think we're headed toward a period of rapid technological shifts. Historically, whenever that's happened, significant opportunities have been unlocked,"" Crowley explains. He believes AI's economic impact could rival that of the internet revolution. Crowley identifies ""real-world AI"" as the sector's next evolution, highlighting two key investment opportunities. First, he points to ""entirely new product-category"" companies like Tesla (TSLA), which is advancing autonomous driving technology. Second, he sees potential in established companies with ""existing business lines,"" such as Amazon (AMZN), which can leverage AI to enhance operational efficiency. ""We're kind of trying to move into the next phase here of where we see AI playing out,"" he tells Yahoo Finance. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Angel Smith",https://finnhub.io/api/news?id=194928e0fc14ebc2a1bdd62a6703d4abcf06d93653b8a479b24d4c9725c4c49c
AMZN,1734990042,Tracking William Nygren's Harris Associates Portfolio - Q3 2024 Update,"Harris Associates' 13F portfolio value rose from $59.08B to $76.62B, with 55 significant securities. Read more about the portfolio's holdings and trades in Q3.",https://finnhub.io/api/news?id=a1021f9344ccfe67eab0aa82a3316dbc9b0a6a2c35cd1ab2a1a8e74241fb587f
AMZN,1734985980,3 Best Magnificent 7 Stocks to Buy for 2025,The Magnificent 7 big-cap stocks have had a great 2024. But which should you be buying for 2025?,https://finnhub.io/api/news?id=e87c78aac2ca6e6eb23b4cefcc89a24f2229fd9eab161ffa319902c1fb4dac04
AMZN,1734985679,Uber is this Goldman Sachs analyst's top pick for 2025,"Goldman Sachs senior US internet sector equity research analyst Eric Sheridan believes the tech industry is in good hands with 2025 just on the horizon. His top pick for 2025 and large-cap stocks, in fact, is rideshare giant Uber Technologies (UBER). ""When we looked at Uber we see a couple of things: Number one, an outsized risk reward. Our fair value is $96... with we believe not much downside. The stock also has gotten caught up in a lot of debates in the last few months... [including] the debate around Waymo and what will happen to autonomous vehicles over the next three, five, seven, ten years,"" Sheridan tells Catalyst hosts Seana Smith and Brian Sozzi. Sheridan also shares his favorable outlook on Magnificent Seven players Alphabet (GOOG, GOOGL), Amazon (AMZN), and Meta Platforms (META). “Amazon, among those three, probably has the most upside. We believe Amazon still has exposure to the widest collection of the secular themes you want exposure to in the digital economy,” Sheridan says. “Media consumption habits, shopping, cloud computing, AI — these are all themes you want a lot of exposure to."" To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Josh Lynch",https://finnhub.io/api/news?id=1c4c8d9fa21d61f3b7806b5c86fbcfbf5359136826058de8ba1f693c255d3db8
AMZN,1734980400,Market Grabs and Regulatory Jabs: Looking Back on China-Founded E-Commerce in 2024,"From a changing consumer, to an unsteady regulatory environment and the entry of a heavy hitter, e-commerce has had to adapt to stay agile.",https://finnhub.io/api/news?id=c685e101b9c2585d640ee1594d6604314e9e59250350a23aeafbacb57293d481
AMZN,1734976814,"Amazon Has 20,000 Rivian Electric Delivery Vans In Fleet: Here's What Could Be Next For Both Companies",Amazon.com Inc (NASDAQ:AMZN) and Rivian Automotive (NASDAQ:RIVN) have been partners in an electric delivery van deal since the EV company went public in 2021. Here's a look at the recent milestone hit and what's next for both companies. What Happened: ...,https://finnhub.io/api/news?id=47f0d77e2bd1667d6d18b807037929a7dd77f98952b74a1740a40bd405e2f929
AMZN,1734974877,Nordstrom to go private in all-cash $6.25 billion deal. Is it a good move?,Nordstrom is returning to its private roots after years of falling sales and earnings. The deal is valued at $6.25 billion.,https://finnhub.io/api/news?id=6132955b2b7039cc453abcb02eef532d9f3d002be16a58ab0ed9c76dfd27df19
AMZN,1734973140,Will Big Tech Remain Committed to Their Climate Goals in 2025?,"Big Tech races to meet AI-driven energy demands, with Amazon, Alphabet, Microsoft, and Meta pushing to hit ambitious climate goals by 2025.",https://finnhub.io/api/news?id=0f974df8b20272c4c2cc42c75d4d3a813fba9cdf93c4c9fd6e1ca3e91dfe20a3
AMZN,1734971760,"The Zacks Analyst Blog Highlights Amazon, Alphabet, Microsoft and Meta Platforms","Amazon, Alphabet, Microsoft and Meta Platforms are part of the Zacks top Analyst Blog.",https://finnhub.io/api/news?id=ff320d4422ecfd14bd1bfd02ea08f829da942e4a64d8ceb1ab87969f1f18b3c7
AMZN,1734971400,"Amazon.com Inc. stock rises Monday, still underperforms market","Amazon.com Inc. stock rises Monday, still underperforms market",https://finnhub.io/api/news?id=03a25d4cfd7d807a33fd172f64ef67caa6c609a9ac8ac6bb572bad0e81a6f137
AMZN,1734970184,"Meta, Amazon, DoorDash Shine as Citi's Top Internet Stocks for 2025","Citi raises price targets for Meta, Amazon, and DoorDash, highlighting AI innovation and expansion in key sectors.",https://finnhub.io/api/news?id=a388bb3d072faedb2d484ca18f48e284fb132089e555556190fc16c5eb7b5bfd
AMZN,1734965794,Arm Holdings: Secular Trends Meet Lofty Expectations,Arm's growth story is compelling but faces risks. Premium valuation suggests optimistic growth expectations.,https://finnhub.io/api/news?id=68d6df777c0dc83577a23659f45342a2f8b34a651be1750b1fd9691a10eb9b0b
AMZN,1734965112,Why Amazon (AMZN) is a Top Growth Stock for the Long-Term,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",https://finnhub.io/api/news?id=800774b9611d145afe24c37f3a169e030787943b32df263e219341419eb6bf93
AMZN,1734963921,Aptus Capital's Amazon Sale: $86M Stake Now 1.3% of Portfolio,Aptus Capital Slashes Amazon Stake by 63% in Q3,https://finnhub.io/api/news?id=093c4745c321f1834897efd5fe61c1a561f423dad49325a891b34837bf36e82a
AMZN,1734962416,"Amazon.com, Inc. (AMZN) Is a Trending Stock: Facts to Know Before Betting on It","Zacks.com users have recently been watching Amazon (AMZN) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://finnhub.io/api/news?id=4ddbeeae5da5aeb4c4013e7b11406b5bf179eaa5a23869acc201d615d1a99759
AMZN,1734958800,Worried About a Stock Market Sell-Off in 2025? Consider Buying This Ultra-Safe Vanguard ETF in December.,"Volatility spiked in the broader indexes after the Federal Reserve indicated that it could keep interest rates higher for longer.  The Vanguard U.S. Minimum Volatility ETF (NYSEMKT: VFMV) has a mere 0.13% expense ratio, or $1.30 for every $1,000 invested.  The Vanguard U.S. Minimum Volatility ETF targets super-safe companies, many of which pay dividends.",https://finnhub.io/api/news?id=8bb4b271e005bfbce89c94d7684c44c004ae2ac402fcf3df75e2de62a071b24c
AMZN,1734957000,Whitestone REIT: Retail Has Finally Right Sized,"Christine Mastandrea, COO of Whitestone REIT, talks retail, interest rates and how it's affected the REIT sector.",https://finnhub.io/api/news?id=b697cb6a5ae366f5e5bb3bad4cbb08dce42db539772b9acfba402035cb173e93
AMZN,1734955200,3 Red-Hot Growth Stocks to Buy in 2025,"Picking up the latest hot growth stock can be smart, but only if it's at the right price.  After Nvidia's (NASDAQ: NVDA) latest sell-off, it's more than 10% down from its 2024 highs, making it an interesting stock to catch on sale.  Nvidia's growth has been unbelievable, as its latest quarter saw its revenue rise by 94% year over year.",https://finnhub.io/api/news?id=c81e6a54ca2bc5fdc60e41e22d254a59d386ca1a134a2322ad3635a89a8c2500
AMZN,1734954710,Marvell: To Join The Big Boys Club - Reiterating Buy,"Marvell Technologies is poised for growth in the AI market with custom ASICs and expanded partnership with Amazon AWS, presenting a buying opportunity. Read more here.",https://finnhub.io/api/news?id=1cf398b705d7e3f289571d4173c02a545b1fa134c8aaaea8c1c5a678671ce4c5
AMZN,1734954566,UMG and Amazon Just Changed the Streaming Game--Here's What Investors Need to Know,"Exclusive deals, AI innovation, and fraud protection--UMG's Streaming 2.0 strategy is reshaping the music industry",https://finnhub.io/api/news?id=148780713f00929b11dd651cb48a6859c419be60275b2de446fd8103fabe59f7
AMZN,1734951077,Amazon: deeper streaming partnership with UMG,"Amazon announced on Monday that it has extended its partnership with Universal Music Group to explore a '2.0' approach to streaming.In a press release, UMG and Amazon Music say they intend to work...",https://finnhub.io/api/news?id=d021c6c1c8e24a77ae68918b444d8cae9de1613ab33cadf16944beaa747910cf
AMZN,1734949800,Can Netflix Avoid Glitches in Its Christmas Day NFL Broadcasts?,"The broadcasts, which include a Beyoncé performance, follow problems with a heavily watched boxing showcase and represent a major live-event test for the streaming giant.",https://finnhub.io/api/news?id=ba629ea583840c082f89f4060bed45e1e005835d4ffa14f81ff8b4e17ee3ccfd
AMZN,1734948759,"Nvidia: Disregard The Competition Scares, Nvidia Is Intact","Investor optimism over Nvidia Corporation's growth potential in AI, data centers, and Omniverse platform fuels bullish sentiment. Read why NVDA is a Strong Buy.",https://finnhub.io/api/news?id=71a08ed91f4077da465a1e646910a51c53d0fc1668cb86071e0a83fed5d39416
AMZN,1734948000,How the grocery mega-merger between Kroger and Albertsons fell apart,A version of this article originally appeared in Quartz’s members-only Weekend Brief newsletter. Quartz members get access to exclusive newsletters and more. Sign up here.,https://finnhub.io/api/news?id=0a22ed2aa9905fcbc74c875bc4909769d68e3bc7c13cbb18cd9818f387b689a4
AMZN,1734947897,"Dow Jones Falls After Funding Bill Averts Shutdown; Nvidia, Tesla Rally","Dow Jones Falls After Funding Bill Averts Shutdown; Nvidia, Tesla Rally",https://finnhub.io/api/news?id=2217e3bac0b64eaa53668bf02e92de11be59f702a465989809a17b8b5812f3a9
AMZN,1734946620,Amazon vs. Walmart: Which Stock Is the Better Buy for 2025?,"A pair of behemoths in the retail space, both Amazon (NASDAQ: AMZN) and Walmart (NYSE: WMT) have been strong winners in 2024.  There's no doubt that Amazon has had a major influence on Walmart over the years.  Its online retail platform and logistics network created an existential challenge for Walmart that led the latter company to transform itself into the largest grocery store in the country.",https://finnhub.io/api/news?id=45730bd2041f093856d0a042523673099299721408103c8ed3b67673e869413c
AMZN,1734942780,Netflix Is Betting Big on the NFL. Why It Might Fumble Its Live Sports Push.,Netflix Is Betting Big on the NFL. Why It Might Fumble Its Live Sports Push.,https://finnhub.io/api/news?id=8840581693442d3682139b6658beeee59c77f3c2fc499265b779a0a95ddac031
AMZN,1734942057,Update: Amazon Workers Reportedly Strike in US Over Labor Conditions,(Updates with Amazon's response in the last two paragraphs.) Amazon.com (AMZN) employees at seve,https://finnhub.io/api/news?id=67dd78d93c1c4345afc4095d241cf1132d018c5be92b7a528c89999d5845626e
AMZN,1734940834,Target's Promotional Strategies Backfired - Tariffs Will Add More Pressure,Target reported its Q3 FY24 results where its revenue grew 1.0% YoY to $25.68B. Click here to find out why I downgrade TGT stock to a hold.,https://finnhub.io/api/news?id=afb32ef3a338e12e4de409b82eff3c3e35ab37586f6f41a6c777ed988fc76ee0
AMZN,1734938172,The internet is rife with fake reviews. Will AI make it worse?,"The emergence of generative artificial intelligence tools that allow people to efficiently produce novel and detailed online reviews with almost no work has put merchants, service providers and...",https://finnhub.io/api/news?id=d17722bf644178b17a634b186fbb25b619d5fe222da3dfe4de17b6ecb6dbb48a
AMZN,1734933000,Hartford Growth Opportunities Fund Q3 2024 Commentary,"The Hartford Growth Opportunities Fund (I Share) underperformed the Russell 3000 Growth Index during the quarter, however delivered overall positive returns. Read more here.",https://finnhub.io/api/news?id=54f9d904961b49bbf5bdaf2ca2c5ab979fb0d4fcf62f6e5860e7c3dab31aa30e
AMZN,1734930049,Dozens of UK Amazon workers suffer serious injuries leading to union anger,"Dozens of Amazon workers in the UK have suffered serious injuries over recent years, including being blinded or requiring amputations, according...",https://finnhub.io/api/news?id=80f3e45d8ca918d2a3699f3e6a648588bb9fc63eaa2150ec04b086f21f2808cc
AMZN,1734928084,"Nvidia's Fort Is Sieged By Big Tech, China, And Startups, But It's A Two-Year Buy (Rating Upgrade)","Nvidia's dominance in AI chips faces challenges from competitors and market shifts, impacting revenue and growth prospects. Read why NVDA stock is a Buy.",https://finnhub.io/api/news?id=2c2f37ba8db1a3963fe1fe04895a01d03121b761df5c47292a76095b1e14517b
AMZN,1734926772,The Container Store files for Chapter 11 bankruptcy,"The Container Store couldn't keep up as consumers turned to Amazon, focused on essential goods and pulled back on big-ticket items.",https://finnhub.io/api/news?id=dc962fc6ca1dbd637d5d03156b5486733a69d0c30ce3dc8caa8bf6d7fe682f53
AMZN,1734925423,"Amazon: Growth Powerhouse, Wait For A Better Entry Point",Amazon's aggressive AI and cloud expansion in 2024 strengthens its long-term growth prospects. Read why Hold stance is the most rational thing for AMZN stock.,https://finnhub.io/api/news?id=668e875eb46045a2de5babc2b2088931f62cf0b6916cb63a5797676ceeef8498
AMZN,1734924863,"Universal Music Group, Amazon Music Expand Global Relationship","By Ian Walker Universal Music Group, the record label behind Taylor Swift, said it expanded its agreement with Amazon Music to explore new and improved product opportunities. The world's...",https://finnhub.io/api/news?id=676f9890ef92391ecf6e05855310fe8bb76158182a50006bedd7adb268ee5b2d
AMZN,1734919200,They Helped Create DEI—and Even They Say It Needs a Makeover,"DEI is an important response to that history and has accomplished much, despite sometimes uneven execution, says Olivia Christian, who juggles dual careers as a sportscaster and consultant to employee-resource groups for women and people of color at Google,  Visa Amazon  and other firms.  It traces the ebb and flow of corporate diversity efforts, from attempts to comply with President  John F. Kennedy’s  “affirmative action” executive order in the 1960s to recasting diversity as a management strategy in the 1980s, when President  Ronald Reagan  threatened to end affirmative action.  Little wonder the backlash against DEI, led by activist Robby Starbuck, has been so forceful, he says.",https://finnhub.io/api/news?id=f8f2a5652f4b407522b12c4b9e78675f9680641e4a903cf2fcaf121de11d6a5b
AMZN,1734916566,Not So Glad Christmas Tidings For Ya Filthy Animal,"Here's What Happened:Fans of the movie Home Alone 2 may remember the prank Kevin pulled on the hotel staff that ended with the phrase, “Merry Christmas, Ya Filthy Animal”.DT Fashions LLC...",https://finnhub.io/api/news?id=7c61e548a048733a8d3d88f8cbafed5906eb52ae2bb2d2c182971622de8289df
